"POLICY_ID","FULL_DOC_LINK","TITLE","DATE","SUBJECT","KEYWORDS","ABSTRACT","IS_RELEVANT"
"LEX-FAOC093697","http://extwprlegs1.fao.org/docs/pdf/per93697.pdf","Resolución Nº 018/10/AG/SENASA/DSV - Requisitos fitosanitarios para la importación de estacas de vid procedentes de Estados Unidos de América.","2010","Cultivated plants","Plant protection, Pests/diseases, Planting material/seeds, Viticulture/oenological practices, International trade","La presente Resolución establece los requisitos fitosanitarios específicos de necesario cumplimiento en la importación de estacas enraizadas y sin enraizar de vid (Vitis spp.) procedentes del Estado de California, Estados Unidos de América, con una declaración que certifique que está libre de Colletotrichum acutatum, Pseudomonas syringae pv. syringae, Strawberry latent ringspot nepovirus (SLRSV), Ceroplastes rusci, Peach rosette mosaic nepovirus (PRMV), Phymatotrichum omnivorum, Xylella fastidio",NA
"LEX-FAOC071655","http://extwprlegs1.fao.org/docs/pdf/per71655.pdf","Resolución Nº 275/07/AG - Plan de desarrollo agrario en las zonas cocaleras de Alto Huallaga.","2007","Cultivated plants","Plant production, Prohibited crops, Subsidy/incentive","La presente Resolución aprueba el Plan de desarrollo agrario para el período 2007-2011 en las zonas cocaleras de Alto Huallaga.",NA
"LEX-FAOC152001","http://extwprlegs1.fao.org/docs/pdf/mex152001.pdf","Decreto Nº 351 - Ley Sobre los Derechos de los Pueblos y Comunidades Indígenas del Estado de Colima.","2014","Land & soil, Wild species & ecosystems","Indigenous peoples, Land tenure, Traditional knowledge/indigenous knowledge, Basic legislation","Esta Ley reconoce a los pueblos y comunidades indígenas del Estado de Colima y de las personas que los integran al tener la condición de indígenas, así como de aquellas que se encuentran temporal o permanentemente establecidas o en tránsito por el territorio de la entidad. El objeto de estas disposiciones es garantizar el ejercicio de las formas específicas de organización comunitaria, de gobierno y administración de justicia de las comunidades indígenas. Asimismo se establecen las obligaciones",NA
"LEX-FAOC134468","http://extwprlegs1.fao.org/docs/pdf/per134468.pdf","Decreto Supremo Nº 040-2014-PCM - Reglamento General de la Ley Nº 30057, Ley del Servicio Civil.","2014","Agricultural & rural development","Agricultural development, Institution, Access-to-information, Capacity building, Governance","El presente Decreto Supremo aprueba el Reglamento General de la Ley del Servicio Civil, que regula la aplicación de los dispuesto en la Ley del Servicio Civil, que comprende a todos los servidores civiles que brindan servicios en toda entidad del Estado independientemente de su nivel de gobierno y del régimen en el que se encuentren.",NA
"LEX-FAOC103469","http://extwprlegs1.fao.org/docs/pdf/per103469.pdf","Resolución Nº 171/11/MINCETUR - Lineamientos para calificar y aprobar proyectos de interés turístico nacional o sectorial.","2011","Environment gen.","Ecosystem preservation, Tourism, Coastal zone management, Environmental planning, Land-use planning, Legal proceedings/administrative proceedings","La presente Resolución aprueba la Directiva que establece los Lineamientos para calificar y aprobar proyectos de interés turístico nacional o sectorial presentados en el marco de las Leyes N° 29.151 y 26.856.",NA
"LEX-FAOC068458","http://extwprlegs1.fao.org/docs/pdf/gua68458.pdf","Acuerdo Nº 1.528/03 - Programa Nacional de Sanidad Avícola.","2003","Livestock, Food & nutrition","Food quality control/food safety, Poultry products, Animal health, Pests/diseases, Poultry","El presente Acuerdo aprueba el Programa Nacional de Sanidad Avícola para la prevención, control y erradicación de la influenza aviar, newcastle, salmonelosis y otras enfermedades de interés para la avicultura nacional. Las disposiciones contenidas en el Programa son de observancia obligatoria y quedan sujetas a su cumplimiento las personas individuales o jurídicas relacionadas con el sector avícola, en particular: a) personal del Ministerio de Agricultura, Ganadería y Alimentación; b) profesiona",NA
"LEX-FAOC076101","http://extwprlegs1.fao.org/docs/pdf/per76101.pdf","Decreto Supremo Nº 024-2005-AG - Reglamento técnico de certificación de semillas.","2005","Cultivated plants","Plant production, Plant variety, Planting material/seeds, Certification, Institution, Non-governmental entity, Breeders' rights/farmers' rights, Legal proceedings/administrative proceedings, Inspection, Registration, Packaging/labelling, Internal trade","El presente Decreto Supremo aprueba el Reglamento técnico de certificación de semillas, que establece las normas conforme a las cuales se efectuará el procedimiento de certificación y los organismos certificadores.",NA
"LEX-FAOC012612","http://extwprlegs1.fao.org/docs/pdf/per12612.pdf","Resolución Nº 031/98/AG/SENASA - Requisitos sanitarios para registro y autorización de empresas fabricantes, distribuidoras y expendedoras de productos de uso veterinario.","1998","Livestock","Animal welfare, Non-governmental entity, Drugs, Animal feed/feedstuffs, Registration, Internal trade, Hygiene/sanitary procedures, Authorization/permit","La presente Resolución, que consta de 7 artículos y 5 anexos, aprueba los Requisitos sanitarios para el registro y autorización de funcionamiento de empresas fabricantes, distribuidoras y expendedoras de productos de uso veterinario (farmacéuticos, biológicos y de alimentos para animales). Tales empresas deberán presentar una solicitud, adjuntando el croquis de ubicación del establecimiento, el recibo de pago y el certificado de habilidad del médico veterinario responsable de la empresa o establ",NA
"LEX-FAOC114816","http://extwprlegs1.fao.org/docs/pdf/per114816.pdf","Resolución Nº 041/12/AG/DGFFS - Cupo nacional de exportación de caoba para el año 2012.","2012","Forestry","Forestry protection measures, Timber extraction/logging, International trade, Protection of species","La presente Resolución aprueba el cupo nacional de exportación de madera de la especie caoba (Swietenia macrophylla) para el año 2012, el cual está compuesto por un total de ciento cuatro árboles provenientes de los planes operativos anuales.",NA
"LEX-FAOC134216","http://extwprlegs1.fao.org/docs/pdf/per134216.pdf","Resolución Nº 297/14/MINAGRI - Crea los Centros Regionales de Innovación Agroempresarial (CRIA).","2014","Agricultural & rural development","Capacity building, Education, Extension, Non-governmental entity, Less favoured areas","La presente Resolución crea los Centros Regionales de Innovación Agroempresarial (CRIA), con la finalidad de mejorar la inclusión de los productores del ámbito del Plan de Intervención a Mediano Plazo para el Valle de los Ríos Apurímac, Ene y Mantaro (Programa AGROVRAEM), a los servicios que brinda el MINAGRI bajo los criterios de eficiencia, eficacia y sostenibilidad.",NA
"LEX-FAOC063321","http://extwprlegs1.fao.org/docs/texts/chi63321.doc","Decreto Nº 336 - Crea la Comisión para el Programa País de Eficiencia Energética.","2005","Energy","Institution, Energy conservation/energy production","El presente Decreto tiene por objeto la creación de la Comisión para el Programa País de Eficiencia Energética, que tendrá como misión principal asesorar a cada una de las Secretarías de Estado de los Ministros que han firmado este Decreto, en acciones concretas, planes, políticas y medidas de eficiencia energética que éstas impulsen, y demás actividades relativas al Programa. Objetivo primordial es asegurar un aprovechamiento energético que permita mejorar la seguridad de abastecimiento energét",NA
"LEX-FAOC125526","http://extwprlegs1.fao.org/docs/pdf/chi125526.pdf","Resolución Nº 3.718 - Reconoce como zona libre de fiebre aftosa sin vacunación en la República Argentina zona que indica.","2013","Livestock","Animal health, Pests/diseases, Cattle, International trade","Esta Resolución reconoce en la República de Argentina, para los efectos de intercambios comerciales, como libre de Fiebre Aftosa donde no se aplica la vacunación, la zona de pastoreo de verano de los Altos Valles del Departamento de Calingasta, provincia de San Juan.",NA
"LEX-FAOC152801","http://extwprlegs1.fao.org/docs/pdf/per152801.pdf","Resolución Nº 209/12/VIVIENDA - Reglamento Operativo para acceder al Bono Familiar Habitacional (BFH) para las modalidades de aplicación de adquisición de vivienda nueva y construcción en sitio propio.","2012","Land & soil","Land-use planning, Urban land, Subsidy/incentive, Land consolidation, Property rights","El presente Reglamento Operativo establece establece el procedimiento para acceder al Bono Familiar Habitacional (BFH) en el ámbito urbano, bajo las modalidades de aplicación de adquisición de vivienda nueva y construcción en sitio propio - postulación colectiva.",NA
"LEX-FAOC107238","http://extwprlegs1.fao.org/docs/pdf/per107238.pdf","Resolución Nº 204/11/OS - Procedimiento de Supervisión del Cumplimiento de la Existencia Media Mensual Mínima y de la Existencia Mínima de Combustibles Líquidos.","2011","Energy, Mineral resources","Energy conservation/energy production, Oil, Internal trade, Transport/storage, International trade","La presente Resolución aprueba el Procedimiento de Supervisión del Cumplimiento de la Existencia Media Mensual Mínima y de la Existencia Mínima de Combustibles Líquidos, con la finalidad de garantizar el abastecimiento y suministro permanente de dichos productos en el mercado nacional.",NA
"LEX-FAOC007294","http://extwprlegs1.fao.org/docs/texts/chi7294.doc","Decreto Nº 249 - Declara algunas enfermedades de denuncia obligatoria y objeto de medidas sanitarias.","1996","Livestock","Pests/diseases, Hygiene/sanitary procedures","El presente Decreto declara de denuncia obligatoria las siguientes enfermedades transmisibles de los animales: estomatitis vesicular, enfermedad vesicular del cerdo, peste bovina, peste de los pequeños rumiantes, pleuroneumonía contagiosa bovina, dermatosis nodular contagiosa, fiebre del Valle de Rift, lengua azul, viruela ovina y viruela caprina, peste porcina africana, peste aviar, encefalopatía espongiforme bovina, scrapie o prurigo lumbar.",NA
"LEX-FAOC012692","http://extwprlegs1.fao.org/docs/pdf/els12692.pdf","Decreto Nº 184 - Modifica los Decretos Nº 698 y 699 de 1996.","1997","Agricultural & rural development","Agricultural development, Subsidy/incentive, Less favoured areas","El presente Decreto modifica los Decretos Nº 698, Ley de apoyo a la reactivación del sector agropecuario, y 699, Ley de reestructuración de la deuda agraria, ambos del 9 de mayo de 1996, prorrogando hasta el 31 de marzo de 1998 su vigencia y efectos. Asimismo, suspende durante este período la generación de los intereses que puedan causar todos aquellos créditos otorgados a los beneficiarios sujetos de aquellos decretos.",NA
