,keyword,sentence_ID,xlm_K-rank,xlm_K-sim,xlm_S-rank,xlm_S-sim,dist_K-rank,dist_K-sim,dist_S-rank,dist_S-sim
0,asistencia técnica,00a55af_79,1316,0.47,1,1.0,15000,0.0,1,1.0
1,asistencia técnica,15169f7_74,1408,0.47,2,1.0,15000,0.0,2,0.97
2,asistencia técnica,3416cbf_67,249,0.57,1209,0.61,64,0.28,1102,0.33
3,asistencia técnica,3c8c7a4_66,4642,0.38,545,0.66,82,0.27,15000,0.0
4,asistencia técnica,48bdadf_160,1023,0.49,414,0.67,30,0.32,1059,0.33
5,asistencia técnica,48bdadf_162,2880,0.41,2300,0.56,153,0.24,539,0.37
6,asistencia técnica,499d53d_51,787,0.5,4318,0.51,14,0.4,1488,0.31
7,asistencia técnica,66d8c54_80,1409,0.47,3,1.0,15000,0.0,3,0.97
8,asistencia técnica,6a85bfd_11,15000,0.0,368,0.68,15000,0.0,557,0.37
9,asistencia técnica,7eab6c1_52,183,0.58,612,0.65,17,0.37,3057,0.27
10,asistencia técnica,88ad2ff_51,184,0.58,613,0.65,18,0.37,3058,0.27
11,asistencia técnica,901a837_63,8211,0.33,702,0.64,163,0.24,235,0.41
12,asistencia técnica,901a837_81,6220,0.35,564,0.66,177,0.23,979,0.34
13,asistencia técnica,902bedc_41,3571,0.4,1402,0.6,314,0.2,1750,0.3
14,asistencia técnica,902bedc_58,4050,0.39,503,0.66,86,0.27,15000,0.0
15,asistencia técnica,b8dd82f_15,2616,0.42,390,0.68,155,0.24,141,0.43
16,asistencia técnica,e18d168_244,15000,0.0,6979,0.45,15000,0.0,3784,0.25
17,asistencia técnica,e18d168_247,15000,0.0,4105,0.51,40,0.31,1063,0.33
18,asistencia técnica,ee138a1_13,15000,0.0,8349,0.42,44,0.3,4257,0.24
19,ayuda,00a55af_61,880,0.39,1,1.0,12,0.22,1,1.0
20,ayuda,15169f7_58,881,0.39,2,1.0,13,0.22,2,1.0
21,ayuda,17252d8_50,1843,0.35,2235,0.62,15000,0.0,15000,0.0
22,ayuda,29c84d6_47,1732,0.35,2912,0.6,15000,0.0,15000,0.0
23,ayuda,303730b_146,15000,0.0,15000,0.0,15000,0.0,15000,0.0
24,ayuda,323ef51_92,8815,0.24,6388,0.53,15000,0.0,15000,0.0
25,ayuda,4e220b5_119,744,0.39,3253,0.59,11,0.23,262,0.31
26,ayuda,66d8c54_62,882,0.39,3,1.0,14,0.22,3,1.0
27,ayuda,889f980_555,2863,0.32,6554,0.52,15000,0.0,15000,0.0
28,ayuda,8e81fe2_558,4921,0.29,9301,0.48,15000,0.0,15000,0.0
29,ayuda,930897c_161,2043,0.34,3069,0.6,15000,0.0,15000,0.0
30,ayuda,b8ff0ff_93,1425,0.36,1666,0.64,15000,0.0,15000,0.0
31,ayuda,e2bb383_230,2958,0.32,8280,0.5,15000,0.0,15000,0.0
32,ayuda,ea91c69_93,2044,0.34,3070,0.6,15000,0.0,15000,0.0
33,bono,00a55af_80,15000,0.0,1,1.0,15000,0.0,1,1.0
34,bono,15169f7_75,15000,0.0,2,1.0,15000,0.0,2,0.99
35,bono,66d8c54_81,15000,0.0,6,0.86,15000,0.0,3,0.78
36,bono,d44820b_34,15000,0.0,9703,0.45,15000,0.0,15000,0.0
37,bono,d44820b_51,15000,0.0,6521,0.5,15000,0.0,15000,0.0
38,crédito,0f03aa3_641,5,0.52,1,1.0,37,0.26,1,1.0
39,crédito,0f03aa3_552,6,0.52,2,1.0,38,0.26,2,1.0
40,crédito,0f03aa3_725,425,0.36,24,0.68,67,0.23,9,0.96
41,crédito,0f03aa3_1077,346,0.37,13,0.7,15000,0.0,11,0.96
42,crédito,0f03aa3_803,301,0.37,12,0.71,48,0.25,8,0.98
43,crédito,0f03aa3_939,426,0.36,25,0.68,68,0.23,10,0.96
44,crédito,0f03aa3_1142,302,0.37,9,0.72,57,0.24,7,0.98
45,crédito,1cd36a0_11,15000,0.0,15000,0.0,15000,0.0,15000,0.0
46,crédito,1cd36a0_15,15000,0.0,15000,0.0,15000,0.0,15000,0.0
47,crédito,21dcf30_155,15000,0.0,6693,0.41,15000,0.0,15000,0.0
48,crédito,265c79d_67,7,0.52,3,1.0,39,0.26,3,1.0
49,crédito,2947ddf_114,8,0.52,4,1.0,40,0.26,4,1.0
50,crédito,2947ddf_137,9,0.52,5,1.0,41,0.26,5,1.0
51,crédito,2b97317_113,15000,0.0,5782,0.42,15000,0.0,15000,0.0
52,crédito,3294386_14,15000,0.0,15000,0.0,15000,0.0,15000,0.0
53,crédito,3294386_15,2854,0.26,9820,0.38,15000,0.0,15000,0.0
54,crédito,3294386_24,15000,0.0,15000,0.0,15000,0.0,15000,0.0
55,crédito,5ea6d0c_197,113,0.42,7,0.85,65,0.23,12,0.93
56,crédito,5ea6d0c_148,10,0.52,6,1.0,42,0.26,6,1.0
57,crédito,643a949_7,138,0.41,39,0.66,45,0.26,841,0.27
58,crédito,643a949_10,296,0.38,149,0.6,15000,0.0,15000,0.0
59,crédito,643a949_18,192,0.4,652,0.54,5,0.33,742,0.28
60,crédito,643a949_26,1575,0.29,574,0.55,15000,0.0,15000,0.0
61,crédito,643a949_28,29,0.47,117,0.61,61,0.24,2036,0.21
62,crédito,70be962_15,77,0.43,27,0.68,75,0.21,1817,0.22
63,crédito,70be962_31,57,0.44,118,0.61,47,0.25,1687,0.22
64,crédito,70be962_64,140,0.41,179,0.6,15000,0.0,15000,0.0
65,crédito,70be962_87,2763,0.26,1469,0.5,15000,0.0,15000,0.0
66,crédito,70be962_92,939,0.32,360,0.57,15000,0.0,15000,0.0
67,crédito,70be962_93,499,0.35,852,0.53,15000,0.0,2023,0.21
68,crédito,70be962_94,12,0.52,15,0.7,16,0.3,532,0.32
69,crédito,70be962_96,544,0.34,851,0.53,15000,0.0,15000,0.0
70,crédito,70be962_97,44,0.45,34,0.67,13,0.3,15000,0.0
71,crédito,70be962_98,1,0.67,22,0.69,1,0.57,557,0.32
72,crédito,753300f_275,1649,0.29,52,0.64,15000,0.0,510,0.33
73,crédito,a9bb3c2_28,3,0.63,102,0.62,6,0.33,471,0.35
74,crédito,d44820b_21,4097,0.23,1075,0.52,15000,0.0,15000,0.0
75,crédito,d44820b_25,15000,0.0,2950,0.46,64,0.23,15000,0.0
76,crédito,d44820b_29,15000,0.0,1619,0.5,15000,0.0,15000,0.0
77,crédito,d44820b_30,1040,0.31,318,0.58,15000,0.0,1467,0.23
78,crédito,d44820b_31,5085,0.22,1167,0.51,15000,0.0,2365,0.2
79,crédito,d44820b_32,2035,0.28,525,0.55,55,0.24,1214,0.24
80,crédito,d44820b_33,5357,0.22,1536,0.5,15000,0.0,15000,0.0
81,crédito,d44820b_38,558,0.34,1525,0.5,21,0.29,15000,0.0
82,crédito,d44820b_40,36,0.46,441,0.56,14,0.3,15000,0.0
83,crédito,d44820b_53,5322,0.22,919,0.53,71,0.21,15000,0.0
84,crédito,d44820b_58,13,0.52,21,0.69,51,0.24,2209,0.21
85,crédito,d44820b_59,4079,0.23,459,0.56,15000,0.0,15000,0.0
86,crédito,d44820b_62,3153,0.25,134,0.61,15000,0.0,2381,0.2
87,crédito,d44820b_66,450,0.36,32,0.68,72,0.21,1027,0.25
88,crédito,d44820b_67,15000,0.0,3189,0.46,15000,0.0,1217,0.24
89,crédito,d44820b_69,2660,0.26,2077,0.48,78,0.21,15000,0.0
90,crédito,d44820b_70,826,0.32,15000,0.0,63,0.23,15000,0.0
91,crédito,d44820b_71,56,0.44,8,0.73,44,0.26,613,0.31
92,crédito,e18d168_245,996,0.31,9315,0.38,15000,0.0,15000,0.0
93,crédito,e18d168_246,66,0.44,1784,0.49,54,0.24,474,0.35
94,crédito,e2bb383_181,152,0.4,480,0.55,15000,0.0,15000,0.0
95,crédito,e3b7f39_195,15000,0.0,3115,0.46,15000,0.0,559,0.32
96,crédito,e3b7f39_233,322,0.37,1921,0.49,25,0.28,1804,0.22
97,crédito,f082837_3,15000,0.0,15000,0.0,15000,0.0,15000,0.0
98,crédito,f082837_6,15000,0.0,15000,0.0,15000,0.0,15000,0.0
99,crédito,f082837_10,15000,0.0,15000,0.0,15000,0.0,15000,0.0
100,crédito,f082837_11,5338,0.22,2613,0.47,15000,0.0,979,0.26
101,crédito,f082837_18,2721,0.26,6679,0.41,15000,0.0,15000,0.0
102,deducción,70be962_34,15000,0.0,1,1.0,15000,0.0,1,1.0
103,deducción,a63e3ea_260,15000,0.0,15000,0.0,15000,0.0,1966,0.21
104,devolución,19a0f82_88,15000,0.0,1,1.0,15000,0.0,1,1.0
105,devolución,375de0b_83,401,0.5,1198,0.57,15000,0.0,15000,0.0
106,devolución,375de0b_96,4942,0.32,2781,0.52,15000,0.0,15000,0.0
107,devolución,375de0b_102,15000,0.0,15000,0.0,15000,0.0,15000,0.0
108,devolución,375de0b_103,6490,0.3,15000,0.0,15000,0.0,6773,0.25
109,devolución,e18d168_306,3675,0.34,1136,0.57,15000,0.0,2371,0.34
110,incentivo,00a55af_32,3195,0.37,1,1.0,15000,0.0,1,1.0
111,incentivo,00a55af_75,246,0.52,112,0.82,15000,0.0,119,0.52
112,incentivo,00a55af_82,2237,0.4,75,0.84,15000,0.0,1011,0.38
113,incentivo,0d090c5_34,591,0.47,1207,0.69,15000,0.0,2734,0.28
114,incentivo,15169f7_31,3196,0.37,2,1.0,15000,0.0,2,1.0
115,incentivo,15169f7_71,232,0.52,100,0.82,15000,0.0,120,0.52
116,incentivo,15169f7_77,2238,0.4,76,0.84,15000,0.0,1012,0.38
117,incentivo,2369a4b_74,3584,0.37,1272,0.68,15000,0.0,1221,0.37
118,incentivo,48bdadf_142,2675,0.39,5280,0.53,15000,0.0,15000,0.0
119,incentivo,48bdadf_204,446,0.49,1125,0.69,15000,0.0,3038,0.27
120,incentivo,51a0d9e_30,64,0.58,3144,0.6,13,0.26,3080,0.27
121,incentivo,5bd487f_10,4294,0.35,251,0.79,15000,0.0,220,0.48
122,incentivo,5bd487f_18,423,0.49,27,0.86,15000,0.0,224,0.48
123,incentivo,5bd487f_21,27,0.6,171,0.81,2,0.36,413,0.44
124,incentivo,5c54e9a_56,3585,0.37,1273,0.68,15000,0.0,1222,0.37
125,incentivo,66d8c54_33,3197,0.37,3,1.0,15000,0.0,3,1.0
126,incentivo,66d8c54_77,233,0.52,101,0.82,15000,0.0,121,0.52
127,incentivo,66d8c54_83,2239,0.4,77,0.84,15000,0.0,1013,0.38
128,incentivo,70be962_10,15000,0.0,3931,0.57,15000,0.0,2347,0.3
129,incentivo,70be962_11,1316,0.43,5437,0.53,15000,0.0,15000,0.0
130,incentivo,70be962_22,5324,0.34,2904,0.61,15000,0.0,5332,0.2
131,incentivo,70be962_52,15000,0.0,8121,0.47,15000,0.0,15000,0.0
132,incentivo,7289291_64,4220,0.35,1352,0.68,15000,0.0,908,0.39
133,incentivo,753300f_106,7953,0.3,15000,0.0,15000,0.0,15000,0.0
134,incentivo,753300f_287,4060,0.36,2022,0.64,15000,0.0,3933,0.24
135,incentivo,76b6e7f_107,3586,0.37,1274,0.68,15000,0.0,1223,0.37
136,incentivo,7bd959f_213,74,0.57,6250,0.51,62,0.21,5214,0.21
137,incentivo,7c3fe0d_171,78,0.57,3643,0.58,15000,0.0,15000,0.0
138,incentivo,7c3fe0d_172,9621,0.28,1906,0.65,15000,0.0,658,0.41
139,incentivo,7c3fe0d_175,19,0.62,5053,0.54,23,0.25,15000,0.0
140,incentivo,7c3fe0d_176,15000,0.0,8995,0.46,85,0.2,15000,0.0
141,incentivo,7c3fe0d_177,131,0.54,2125,0.64,15000,0.0,15000,0.0
142,incentivo,85d7464_28,222,0.52,1619,0.67,15000,0.0,2725,0.28
143,incentivo,88ad2ff_52,14,0.63,4060,0.57,15000,0.0,15000,0.0
144,incentivo,8fb61f8_178,39,0.6,5788,0.52,20,0.25,4541,0.22
145,incentivo,901a837_73,3060,0.38,26,0.87,15000,0.0,333,0.46
146,incentivo,930897c_256,248,0.52,1728,0.66,30,0.24,15000,0.0
147,incentivo,a9bb3c2_9,632,0.47,15000,0.0,15000,0.0,15000,0.0
148,incentivo,cefe040_65,15000,0.0,2185,0.64,15000,0.0,1866,0.32
149,incentivo,cfe0ee3_92,15000,0.0,3874,0.58,15000,0.0,15000,0.0
150,incentivo,d491a15_173,110,0.55,3439,0.59,15000,0.0,15000,0.0
151,incentivo,d491a15_174,15000,0.0,3484,0.59,15000,0.0,2165,0.31
152,incentivo,d491a15_177,2,0.69,9327,0.45,6,0.32,15000,0.0
153,incentivo,d491a15_178,3654,0.37,15000,0.0,49,0.22,15000,0.0
154,incentivo,d491a15_179,132,0.54,2126,0.64,15000,0.0,15000,0.0
155,incentivo,d6c44cc_184,80,0.57,3722,0.58,15000,0.0,15000,0.0
156,incentivo,d6c44cc_185,15000,0.0,1890,0.65,15000,0.0,426,0.44
157,incentivo,d6c44cc_187,3,0.69,9328,0.45,7,0.32,15000,0.0
158,incentivo,d6c44cc_188,8655,0.29,15000,0.0,15000,0.0,15000,0.0
159,incentivo,d6c44cc_189,133,0.54,2127,0.64,15000,0.0,15000,0.0
160,incentivo,e2bb383_21,124,0.55,1818,0.66,15000,0.0,2941,0.27
161,incentivo,e2bb383_110,8,0.65,2245,0.63,12,0.28,4577,0.22
162,incentivo,e2bb383_179,1299,0.43,1440,0.67,15000,0.0,1449,0.35
163,incentivo,e2bb383_182,425,0.49,4998,0.54,15000,0.0,15000,0.0
164,incentivo,e3b7f39_231,11,0.63,4412,0.56,16,0.26,15000,0.0
165,incentivo,e5e0011_84,15000,0.0,3875,0.58,15000,0.0,15000,0.0
166,incentivo,e97f743_12,961,0.45,3995,0.57,34,0.23,2812,0.27
167,incentivo,eb99685_144,503,0.48,974,0.7,15000,0.0,3261,0.26
168,incentivo,f13fd1f_116,3587,0.37,1275,0.68,15000,0.0,1224,0.37
169,incentivo,f5d3dd3_62,84,0.56,1204,0.69,15000,0.0,2527,0.29
170,insumo,05149e3_84,15000,0.0,1,1.0,15000,0.0,1,1.0
171,insumo,05149e3_93,15000,0.0,462,0.67,15000,0.0,4,0.49
172,insumo,05149e3_105,4386,0.36,43,0.76,15000,0.0,2,0.69
173,insumo,05149e3_138,15000,0.0,1388,0.6,15000,0.0,68,0.4
174,insumo,2418c2b_146,15000,0.0,15000,0.0,15000,0.0,15000,0.0
175,insumo,4245aca_98,15000,0.0,2249,0.57,15000,0.0,15000,0.0
176,insumo,48bdadf_126,15000,0.0,9139,0.45,15000,0.0,15000,0.0
177,insumo,731dbf0_11,15000,0.0,883,0.63,15000,0.0,15000,0.0
178,insumo,731dbf0_12,15000,0.0,562,0.66,15000,0.0,15000,0.0
179,insumo,731dbf0_14,15000,0.0,1761,0.59,15000,0.0,15000,0.0
180,insumo,731dbf0_30,15000,0.0,380,0.68,15000,0.0,620,0.31
181,insumo,731dbf0_81,15000,0.0,1972,0.58,15000,0.0,1855,0.25
182,insumo,731dbf0_92,15000,0.0,7900,0.47,15000,0.0,2979,0.23
183,insumo,731dbf0_95,15000,0.0,296,0.69,15000,0.0,4000,0.21
184,insumo,731dbf0_98,15000,0.0,1537,0.59,15000,0.0,15000,0.0
185,insumo,731dbf0_102,15000,0.0,7965,0.47,15000,0.0,15000,0.0
186,insumo,731dbf0_126,15000,0.0,15000,0.0,15000,0.0,15000,0.0
187,insumo,731dbf0_127,15000,0.0,9963,0.44,15000,0.0,15000,0.0
188,insumo,731dbf0_131,15000,0.0,15000,0.0,15000,0.0,15000,0.0
189,insumo,731dbf0_132,15000,0.0,15000,0.0,15000,0.0,15000,0.0
190,insumo,7c8d2c5_54,15000,0.0,15000,0.0,15000,0.0,15000,0.0
191,insumo,881adeb_55,15000,0.0,15000,0.0,15000,0.0,15000,0.0
192,insumo,88ad2ff_197,15000,0.0,15000,0.0,15000,0.0,15000,0.0
193,insumo,88ad2ff_271,15000,0.0,1764,0.59,15000,0.0,3918,0.21
194,insumo,a722ac1_199,15000,0.0,15000,0.0,15000,0.0,15000,0.0
195,insumo,b8922be_54,15000,0.0,15000,0.0,15000,0.0,15000,0.0
196,insumo,b8dd82f_18,15000,0.0,18,0.77,15000,0.0,1308,0.27
197,insumo,dd6b5ad_55,15000,0.0,15000,0.0,15000,0.0,15000,0.0
198,insumo,ff41a50_84,15000,0.0,15000,0.0,15000,0.0,15000,0.0
199,multa,029d411_78,15000,0.0,1,1.0,15000,0.0,1,1.0
200,multa,029d411_88,15000,0.0,752,0.53,15000,0.0,258,0.52
201,multa,029d411_89,15000,0.0,637,0.54,15000,0.0,295,0.51
202,multa,029d411_90,15000,0.0,1063,0.5,15000,0.0,842,0.39
203,multa,029d411_91,8377,0.28,4816,0.37,15000,0.0,15000,0.0
204,multa,029d411_92,15000,0.0,5118,0.36,15000,0.0,597,0.43
205,multa,029d411_118,15000,0.0,849,0.52,15000,0.0,972,0.38
206,multa,029d411_147,15000,0.0,164,0.61,15000,0.0,2030,0.31
207,multa,03a83f8_64,15000,0.0,879,0.52,15000,0.0,484,0.45
208,multa,03a83f8_67,15000,0.0,2159,0.45,15000,0.0,481,0.45
209,multa,03a83f8_71,15000,0.0,425,0.57,15000,0.0,38,0.65
210,multa,03a83f8_72,6415,0.31,2067,0.45,15000,0.0,1761,0.32
211,multa,03a83f8_74,15000,0.0,230,0.6,15000,0.0,420,0.46
212,multa,03a83f8_75,15000,0.0,677,0.54,15000,0.0,476,0.45
213,multa,03a83f8_83,15000,0.0,108,0.64,15000,0.0,660,0.42
214,multa,04731ac_83,15000,0.0,1822,0.46,15000,0.0,3312,0.25
215,multa,04731ac_87,3572,0.36,3134,0.41,15000,0.0,3704,0.24
216,multa,04731ac_89,15000,0.0,2133,0.45,15000,0.0,1126,0.36
217,multa,04731ac_91,5868,0.31,349,0.58,15000,0.0,581,0.43
218,multa,04731ac_92,15000,0.0,1723,0.47,15000,0.0,890,0.38
219,multa,04731ac_94,6999,0.3,5178,0.36,15000,0.0,4710,0.21
220,multa,04731ac_96,15000,0.0,1360,0.48,15000,0.0,3369,0.25
221,multa,04731ac_98,15000,0.0,3071,0.41,15000,0.0,1317,0.35
222,multa,05f5ba4_120,15000,0.0,5696,0.35,15000,0.0,915,0.38
223,multa,05f5ba4_121,15000,0.0,2053,0.45,15000,0.0,920,0.38
224,multa,05f5ba4_122,15000,0.0,4028,0.39,15000,0.0,1362,0.34
225,multa,060720b_100,15000,0.0,1263,0.49,15000,0.0,747,0.4
226,multa,060720b_106,15000,0.0,4097,0.39,15000,0.0,3386,0.25
227,multa,060720b_115,336,0.51,3139,0.41,15000,0.0,2444,0.29
228,multa,074b95f_65,15000,0.0,943,0.51,15000,0.0,474,0.45
229,multa,074b95f_67,15000,0.0,7675,0.32,15000,0.0,1578,0.33
230,multa,074b95f_78,15000,0.0,433,0.57,15000,0.0,91,0.61
231,multa,074b95f_79,15000,0.0,4173,0.38,15000,0.0,15000,0.0
232,multa,074b95f_81,15000,0.0,1414,0.48,15000,0.0,2590,0.28
233,multa,074b95f_82,15000,0.0,231,0.6,15000,0.0,421,0.46
234,multa,07d1de2_53,15000,0.0,3,1.0,15000,0.0,3,0.99
235,multa,07d1de2_63,15000,0.0,653,0.54,15000,0.0,149,0.57
236,multa,07d1de2_64,15000,0.0,299,0.58,15000,0.0,166,0.57
237,multa,07d1de2_65,15000,0.0,915,0.51,15000,0.0,521,0.44
238,multa,07d1de2_66,15000,0.0,2064,0.45,15000,0.0,3206,0.26
239,multa,07d1de2_67,15000,0.0,4255,0.38,15000,0.0,590,0.43
240,multa,092e4c7_23,15000,0.0,15000,0.0,15000,0.0,15000,0.0
241,multa,092e4c7_45,15000,0.0,578,0.55,15000,0.0,1316,0.35
242,multa,092e4c7_53,15000,0.0,4716,0.37,15000,0.0,3771,0.24
243,multa,092e4c7_68,15000,0.0,1262,0.49,15000,0.0,138,0.58
244,multa,092e4c7_76,15000,0.0,1038,0.5,15000,0.0,399,0.47
245,multa,092e4c7_82,15000,0.0,4074,0.39,15000,0.0,15000,0.0
246,multa,092e4c7_87,15000,0.0,3212,0.41,15000,0.0,2610,0.28
247,multa,092e4c7_89,15000,0.0,1988,0.45,15000,0.0,1750,0.32
248,multa,092e4c7_137,9229,0.27,501,0.56,15000,0.0,1782,0.32
249,multa,092e4c7_138,15000,0.0,1542,0.47,15000,0.0,1231,0.35
250,multa,092e4c7_139,8340,0.28,4316,0.38,15000,0.0,15000,0.0
251,multa,092e4c7_140,15000,0.0,3157,0.41,15000,0.0,512,0.44
252,multa,092e4c7_141,15000,0.0,161,0.61,15000,0.0,200,0.55
253,multa,092e4c7_149,15000,0.0,2167,0.45,15000,0.0,3056,0.26
254,multa,092e4c7_152,15000,0.0,3096,0.41,15000,0.0,15000,0.0
255,multa,092e4c7_154,15000,0.0,1744,0.47,15000,0.0,913,0.38
256,multa,092e4c7_159,15000,0.0,3926,0.39,15000,0.0,1618,0.33
257,multa,092e4c7_161,15000,0.0,3805,0.39,15000,0.0,1447,0.34
258,multa,092e4c7_167,15000,0.0,286,0.59,15000,0.0,738,0.4
259,multa,092e4c7_168,15000,0.0,35,0.7,15000,0.0,42,0.65
260,multa,092e4c7_169,987,0.45,4338,0.38,15000,0.0,1156,0.36
261,multa,092e4c7_170,5078,0.33,1310,0.49,15000,0.0,445,0.46
262,multa,0c5f5ad_567,15000,0.0,260,0.59,15000,0.0,75,0.62
263,multa,0c5f5ad_576,15000,0.0,3842,0.39,15000,0.0,15000,0.0
264,multa,0c5f5ad_577,15000,0.0,562,0.55,15000,0.0,1560,0.33
265,multa,0c5f5ad_580,15000,0.0,6622,0.34,15000,0.0,4865,0.21
266,multa,0cc5362_28,15000,0.0,2026,0.45,15000,0.0,948,0.38
267,multa,0cc5362_29,15000,0.0,1829,0.46,15000,0.0,1018,0.37
268,multa,0cc5362_30,15000,0.0,1162,0.5,15000,0.0,1230,0.35
269,multa,0cc5362_31,15000,0.0,1540,0.47,15000,0.0,2929,0.26
270,multa,0cc5362_32,15000,0.0,4845,0.37,15000,0.0,1932,0.31
271,multa,0cc5362_33,15000,0.0,1376,0.48,15000,0.0,4536,0.21
272,multa,0cc5362_34,15000,0.0,3363,0.4,15000,0.0,477,0.45
273,multa,0cc5362_37,15000,0.0,4753,0.37,15000,0.0,15000,0.0
274,multa,0cc5362_38,15000,0.0,2401,0.43,15000,0.0,15000,0.0
275,multa,0cc5362_39,15000,0.0,1219,0.49,15000,0.0,15000,0.0
276,multa,0cc5362_40,15000,0.0,2041,0.45,15000,0.0,1642,0.33
277,multa,0cc5362_46,8229,0.28,2240,0.44,15000,0.0,2963,0.26
278,multa,0cc5362_47,15000,0.0,12,0.73,15000,0.0,23,0.68
279,multa,0cc5362_48,3101,0.37,1811,0.46,15000,0.0,15000,0.0
280,multa,0cc5362_56,337,0.51,3140,0.41,15000,0.0,2445,0.29
281,multa,0cc5362_57,15000,0.0,60,0.67,15000,0.0,40,0.65
282,multa,0cc5362_64,9852,0.27,1185,0.49,15000,0.0,1257,0.35
283,multa,0cc5362_65,5224,0.32,843,0.52,15000,0.0,1805,0.32
284,multa,0cc5362_66,15000,0.0,184,0.61,15000,0.0,1918,0.31
285,multa,0cc5362_67,15000,0.0,162,0.61,15000,0.0,533,0.44
286,multa,0cc5362_68,9072,0.28,621,0.55,15000,0.0,1224,0.35
287,multa,0cc5362_70,15000,0.0,131,0.63,15000,0.0,935,0.38
288,multa,0d090c5_49,2683,0.38,1553,0.47,15000,0.0,2067,0.31
289,multa,0d090c5_51,15000,0.0,2724,0.42,15000,0.0,1494,0.34
290,multa,0d090c5_57,15000,0.0,7355,0.32,15000,0.0,2759,0.27
291,multa,0d090c5_62,15000,0.0,36,0.7,15000,0.0,104,0.6
292,multa,0d090c5_63,15000,0.0,759,0.53,15000,0.0,1113,0.36
293,multa,0d090c5_64,15000,0.0,45,0.69,15000,0.0,10,0.69
294,multa,0d090c5_65,15000,0.0,2608,0.43,15000,0.0,15000,0.0
295,multa,0d090c5_66,3958,0.35,467,0.56,15000,0.0,1392,0.34
296,multa,0d090c5_67,15000,0.0,119,0.63,15000,0.0,244,0.53
297,multa,0d090c5_68,15000,0.0,509,0.55,15000,0.0,961,0.38
298,multa,0d090c5_69,15000,0.0,113,0.63,15000,0.0,588,0.43
299,multa,0d090c5_70,227,0.54,2702,0.42,15000,0.0,3843,0.23
300,multa,0d090c5_71,15000,0.0,23,0.71,15000,0.0,20,0.68
301,multa,0d090c5_72,15000,0.0,258,0.59,15000,0.0,1863,0.32
302,multa,0eab4fd_38,15000,0.0,432,0.57,15000,0.0,2752,0.27
303,multa,0eab4fd_48,15000,0.0,1121,0.5,15000,0.0,1266,0.35
304,multa,0eab4fd_59,15000,0.0,2402,0.43,15000,0.0,3698,0.24
305,multa,0eab4fd_63,1261,0.43,710,0.54,15000,0.0,3714,0.24
306,multa,0eab4fd_69,15000,0.0,1457,0.48,15000,0.0,1448,0.34
307,multa,0eab4fd_75,15000,0.0,1759,0.46,15000,0.0,803,0.4
308,multa,0eab4fd_76,15000,0.0,799,0.52,15000,0.0,1033,0.37
309,multa,0eab4fd_77,15000,0.0,5077,0.37,15000,0.0,2503,0.29
310,multa,0eab4fd_78,15000,0.0,7439,0.32,15000,0.0,1184,0.36
311,multa,0eab4fd_84,15000,0.0,2146,0.45,15000,0.0,728,0.41
312,multa,0eab4fd_86,4290,0.34,2100,0.45,15000,0.0,1309,0.35
313,multa,0eab4fd_87,15000,0.0,919,0.51,15000,0.0,1866,0.32
314,multa,0eab4fd_92,15000,0.0,846,0.52,15000,0.0,394,0.47
315,multa,0eab4fd_95,15000,0.0,1734,0.47,15000,0.0,709,0.41
316,multa,0eab4fd_101,15000,0.0,279,0.59,15000,0.0,208,0.55
317,multa,0eab4fd_110,15000,0.0,9109,0.3,15000,0.0,2048,0.31
318,multa,0eab4fd_119,15000,0.0,189,0.61,15000,0.0,790,0.4
319,multa,0febf9d_17,15000,0.0,844,0.52,15000,0.0,1143,0.36
320,multa,0febf9d_19,15000,0.0,5027,0.37,15000,0.0,1511,0.33
321,multa,0febf9d_23,15000,0.0,641,0.54,15000,0.0,734,0.41
322,multa,0febf9d_26,15000,0.0,4556,0.38,15000,0.0,15000,0.0
323,multa,0febf9d_32,15000,0.0,494,0.56,15000,0.0,1086,0.36
324,multa,12244f1_114,15000,0.0,3773,0.39,15000,0.0,1740,0.32
325,multa,12244f1_121,15000,0.0,144,0.62,15000,0.0,375,0.48
326,multa,12244f1_131,15000,0.0,1015,0.51,15000,0.0,4150,0.23
327,multa,12244f1_137,240,0.54,2262,0.44,15000,0.0,2077,0.31
328,multa,12244f1_139,15000,0.0,24,0.71,15000,0.0,71,0.62
329,multa,12244f1_140,15000,0.0,4049,0.39,15000,0.0,5188,0.2
330,multa,12244f1_154,15000,0.0,1865,0.46,15000,0.0,2516,0.29
331,multa,12b24f9_46,15000,0.0,2057,0.45,15000,0.0,4364,0.22
332,multa,12b24f9_54,15000,0.0,1081,0.5,15000,0.0,1369,0.34
333,multa,12b24f9_68,1834,0.41,630,0.54,15000,0.0,2707,0.28
334,multa,12b24f9_82,15000,0.0,1841,0.46,15000,0.0,1825,0.32
335,multa,12b24f9_83,15000,0.0,899,0.52,15000,0.0,919,0.38
336,multa,12b24f9_84,15000,0.0,5295,0.36,15000,0.0,2349,0.29
337,multa,12b24f9_88,15000,0.0,5873,0.35,15000,0.0,2133,0.3
338,multa,12b24f9_89,4291,0.34,2101,0.45,15000,0.0,1310,0.35
339,multa,12b24f9_90,15000,0.0,191,0.61,15000,0.0,51,0.64
340,multa,12b24f9_91,15000,0.0,150,0.62,15000,0.0,309,0.5
341,multa,12b24f9_92,15000,0.0,178,0.61,15000,0.0,988,0.37
342,multa,12b24f9_93,15000,0.0,233,0.6,15000,0.0,273,0.52
